2025-11-08T14:05:13+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:16+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:19+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:32+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:36+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:39+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:41+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:44+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:47+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:52+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:55+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:05:58+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:01+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:03+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:06+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:12+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:14+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:20+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:23+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:26+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:28+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:34+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:37+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:40+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:45+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:51+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:54+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:06:56+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:02+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:05+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:11+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:14+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:18+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:25+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:28+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:35+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:41+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:44+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:46+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:49+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:52+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:07:58+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:04+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:06+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:09+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:12+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:18+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:21+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:24+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:29+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:32+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:37+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:40+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:43+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:46+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:08:58+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:05+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:08+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:11+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:13+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:16+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:19+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:22+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:24+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:30+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:33+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:39+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:41+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:44+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:47+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:50+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:52+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:55+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:09:57+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:00+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:03+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:06+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:09+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:12+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:14+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:17+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:23+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:25+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:28+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:31+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:34+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:36+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:39+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:42+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:45+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:47+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:53+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:56+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:10:59+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:11:01+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:11:04+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:11:07+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:11:09+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:11:12+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:22+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:25+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:28+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:31+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:34+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:36+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:39+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:42+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:45+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:48+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:51+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:53+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:12:56+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:01+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:04+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:07+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:13+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:16+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:19+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:22+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:25+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:28+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:30+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:35+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:38+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:44+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:49+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:53+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:55+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
2025-11-08T14:13:58+01:00 | device=esp32meter | prev_total='2.420236' | reported_total=NULL | reported_current=0.0 | computed_current=0.0 | store_total=2.420236
